,TRBJ2-7,TRBJ2-6,TRBJ2-5,TRBJ2-4,TRBJ2-3,TRBJ2-2,TRBJ2-1,TRBJ1-6,TRBJ1-5,TRBJ1-4,TRBJ1-3,TRBJ1-2,TRBJ1-1,id
98,0.16149675593223817,0.019434935610727743,0.11890723747912332,0.01678774579444968,0.1357422685934577,0.09812546907931047,0.05643538510702887,0.04483270003659242,0.09538992211919389,0.05772262304926385,0.031602451481624216,0.08863088777240173,0.07489161794458783,HIP13518.txt
99,0.08895928524616431,0.02085464466224849,0.01855239030427239,0.0037881422033722006,0.019250091756977245,0.027766394638944907,0.02810196006318813,0.052798721423269544,0.1612739988538966,0.0873241276244778,0.05520038999534335,0.19708891971509776,0.2390409335127473,HIP13769.txt
100,0.2031306418654282,0.01853984814493829,0.09779785463689296,0.01822341359507446,0.11279576452673605,0.06305624170094669,0.16359946665436692,0.030652463541957747,0.029212137489763135,0.01620581551270276,0.02355581312873298,0.1261565917381642,0.09707394746429555,HIP03236.txt
101,0.19069992527388868,0.01420858029376378,0.09641347401296584,0.019257796482114415,0.13570527515100866,0.09095796685193915,0.147451367158823,0.03507521069451496,0.06528454285413884,0.043935962321317475,0.028483524135099046,0.0589203281716592,0.07360604659876688,HIP02126.txt
102,0.053959753783099314,0.011716565842188206,0.11360029129775552,0.018275456399448414,0.14925797501863555,0.06564150186092438,0.19225296386916105,0.03218079477038327,0.015373933116823455,0.018418464903457984,0.03874088996844626,0.1489199726399193,0.14166143652975718,HIP00869.txt
103,0.19881372942053224,0.009334597660224077,0.11053467203692664,0.011244924735022418,0.1089134778307464,0.09409784147846337,0.17087067282726287,0.03238859025631461,0.03874483799412016,0.025878431040066235,0.02419630573045091,0.09199742982515619,0.08298448916471389,HIP14140.txt
104,0.16649689950040886,0.014922723369878857,0.08544873855896702,0.010949029375629383,0.07912830728581402,0.028124594776626256,0.0824406575250815,0.03510747645712305,0.10053905966268063,0.05505751477898459,0.04613089982601184,0.15156307829146365,0.14409102059133028,HIP02947.txt
105,0.11080021287465781,0.03285144870075797,0.014484722517115835,0.022008508451619998,0.03086638723359812,0.03634612516943147,0.12898344916337023,0.036712662444472716,0.09451779045961611,0.052467160881955334,0.0518828706010595,0.17770570535327718,0.21037295614906776,HIP02805.txt
106,0.110106647142289,0.029836527366625065,0.06274478306485728,0.01917721621570447,0.06047941718407861,0.08183547473032683,0.04384757343574726,0.04680622271735382,0.11631548420097845,0.055617721189510895,0.05011346256499949,0.15619097167362783,0.16692849851390112,HIP11937.txt
107,0.22244443165563935,0.011339180704004812,0.05646547524931011,0.015765196552707448,0.0862415905845322,0.07985321388162558,0.19051823698864082,0.03070817631349895,0.03604564139646648,0.02182298305064966,0.023668633895767933,0.09871932669241808,0.12640791303473867,HIP10408.txt
108,0.16086720640997784,0.029587927745546076,0.10953289563776945,0.02502873081392836,0.12587153595436434,0.08354715932311016,0.06870445753764112,0.04732307511562744,0.11738186786430856,0.05149531171578107,0.03770949973787105,0.08102771560392551,0.06192261654014885,HIP13961.txt
109,0.2625437413771392,0.020715507938566566,0.09403593034800445,0.01670326527328891,0.11296850308039051,0.0875556447590379,0.2041950982985054,0.015054854185147426,0.054800612894051,0.028064996912403863,0.01668747836921838,0.02558155925719238,0.06109280730705389,HIP14072.txt
